ID,wav,semantics,transcript
1878,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_46,[{'type': 'gpe'| 'filler': 'iran'}],on a more positive note one can mention iran.
1879,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_25,[{'type': 'law'| 'filler': 'paris agreement'}| {'type': 'gpe'| 'filler': 'eu'}],the eu and its members are playing their full part in implementing the paris agreement both through the development of our domestic policies and in keeping to our commitment to global solidarity.
1880,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_23,[{'type': 'law'| 'filler': 'paris agreement'}],on climate change the global community needs to act urgently and move forward with the implementation of the paris agreement.
1881,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_38,[{'type': 'date'| 'filler': 'september last year'}| {'type': 'event'| 'filler': 'un summit on addressing large movements of refugees and migration'}],we are also committed to taking an active part in the follow up to the un summit on addressing large movements of refugees and migration held in september last year.
1882,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_48,[{'type': 'gpe'| 'filler': 'iran'}],continued and full implementation of this plan of action is essential to build confidence that iran's nuclear programme is exclusively peaceful in nature.
1883,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_9,[{'type': 'org'| 'filler': 'g seven'}],against this background i believe that the g seven should in particular confirm its determination to work together through strong multilateral institutions confirm the agreement to use all policy tools fiscal
1884,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_1,[{'type': 'gpe'| 'filler': 'european union'}| {'type': 'person'| 'filler': 'juncker'}| {'type': 'person'| 'filler': 'tusk'}| {'type': 'org'| 'filler': 'g seven'}| {'type': 'date'| 'filler': 'next week'}| {'type': 'gpe'| 'filler': 'italy'}| {'type': 'event'| 'filler': 'g seven summit'}],i would like to thank you for the opportunity to intervene on the subject of the preparation of the g seven summit which will take place in italy next week. the g seven leaders as well as presidents tusk and juncker who will represent the european union will be faced with difficult discussions
1885,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_5,[{'type': 'norp'| 'filler': 'european'}| {'type': 'cardinal'| 'filler': 'seven'}],seven i believe that the mission of european leaders is clear.
1886,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_3,[],the international political environment is currently particularly charged and the truth is that global cooperation can no longer be taken for granted.
1887,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_4,[{'type': 'gpe'| 'filler': 'united states'}],i refer in particular to the political transition in the united states which seems to present us with challenges even with respect to basic policy principles which were until recently well rooted in the g.
1888,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_2,[],on various topics of global importance.
1889,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_6,[{'type': 'org'| 'filler': 'g seven'}],the aim is to secure the g seven 's commitment to keep the global economy open and keep multicultural multilateral cooperation on track. it is also crucial to give a clear signal that securing balanced and inclusive growth
1890,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_8,[],even if the global economy is showing positive momentum political uncertainty surrounding the outlook is still very high.
1891,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_24,[{'type': 'law'| 'filler': 'paris agreement'}| {'type': 'gpe'| 'filler': 'european union'}],the european union is committed to ambitious global action against climate change and we insist on maintaining global ownership of the paris agreement.
1892,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_22,[{'type': 'org'| 'filler': 'g seven'}],this is also something for the g seven to consider.
1893,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_39,[{'type': 'law'| 'filler': 'global compact on migration'}| {'type': 'org'| 'filler': 'un'}| {'type': 'gpe'| 'filler': 'eu'}],the eu intends to play a prominent role in the process leading to the establishment of the un global compact on migration and refugees in.
1894,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_49,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'ukraine'}],as for the situation in ukraine the eu continues to stand united in the conviction that the conflict can only be solved by diplomatic means.
1895,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_31,[{'type': 'norp'| 'filler': 'us'}| {'type': 'event'| 'filler': 'g seven'}| {'type': 'cardinal'| 'filler': 'one'}| {'type': 'org'| 'filler': 'council'}],the council is aware that climate will be one of the most challenging issues at the g seven table particularly in view of the positions expressed by the new us administration.
1896,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_15,[{'type': 'gpe'| 'filler': 'eu'}],the eu will also continue to engage actively with international trade partners advancing on all ongoing negotiations for ambitious and balanced free trade agreements.
1897,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_37,[{'type': 'org'| 'filler': 'g seven'}],the areas on which we can work together with g seven partners include assistance to mostaffected countries of transit resettlement efforts the exchange of best practices on return and readmission as well as increased cooperation on the fight against smuggling and trafficking.
1898,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_47,[{'type': 'gpe'| 'filler': 'iran'}],we support the joint comprehensive plan of action on the iran nuclear issues which is an important contribution to the international non proliferation regime.
1899,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_11,[],but allow me to expand on a selection of issues of particular relevance to us.
1900,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_33,[{'type': 'org'| 'filler': 'european parliament'}| {'type': 'gpe'| 'filler': 'european union'}],dealing with the migration crisis has been at the core of the political debate in the european union including here in the european parliament.
1901,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_43,[{'type': 'norp'| 'filler': 'syrian'}| {'type': 'gpe'| 'filler': 'syria'}],on syria we should stress that no effort can be spared to bring the syrian conflict to an end.
1902,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_28,[],it is proving and it needs to prove that the transition to climate resilience and low emissions economies is irreversible.
1903,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_17,[],as you know in this house there are strong concerns over the negative effects of trade economic integration and technological change.
1904,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_35,[],it is a global responsibility requiring collective solutions that are in full respect of our obligations under international law.
1905,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_45,[{'type': 'norp'| 'filler': 'libyan'}| {'type': 'gpe'| 'filler': 'libya'}],in libya it is urgent to advance on the part of inclusive political dialogue and national reconciliation in the framework of the libyan political agreement.
1906,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_19,[],however the solution is certainly not to close our economies.
1907,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_20,[],instead we need to improve the daily lives of citizens by ensuring that the benefits of globalisation are more widely shared.
1908,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:15:13_50,[{'type': 'gpe'| 'filler': 'ukraine'}],it is necessary to ensure full respect for international law and especially the legal obligation to respect ukraine's sovereignty territorial integrity and independence.
1909,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:40:58_1,[{'type': 'gpe'| 'filler': 'united states'}| {'type': 'gpe'| 'filler': 'canada'}| {'type': 'gpe'| 'filler': 'japan'}| {'type': 'gpe'| 'filler': 'european union'}| {'type': 'gpe'| 'filler': 'european union'}],in the relationship between the european union european union big countries japan canada and the united states.
1910,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:43:57_2,[],next time it could be a banking system a wider healthcare malfunctioning or something else.
1911,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:43:57_3,[{'type': 'cardinal'| 'filler': 'one'}],it is time to make cybersecurity a priority for all because a weak link in one country is a threat to everyone.
1912,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:45:09_2,[{'type': 'law'| 'filler': 'paris agreement'}| {'type': 'event'| 'filler': 'g seven'}],that shows how crucial this g seven will be on what is going to happen with the implementation of the paris agreement.
1913,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:45:09_4,[{'type': 'norp'| 'filler': 'americans'}],so we cannot give in in any way to what the americans are asking. we cannot slow down;
1914,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:45:09_6,[{'type': 'date'| 'filler': 'later on in the year'}| {'type': 'event'| 'filler': 'g twenty'}],but this will also set the agenda for the g twenty later on in the year.
1915,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:45:09_1,[{'type': 'date'| 'filler': 'later on in the year'}| {'type': 'law'| 'filler': 'paris agreement'}| {'type': 'org'| 'filler': 'g seven'}| {'type': 'date'| 'filler': 'two thousand and fifteen'}| {'type': 'law'| 'filler': 'copenhagen agreement'}| {'type': 'quantity'| 'filler': 'two c'}| {'type': 'date'| 'filler': 'two thousand and nine'}],in two thousand and nine back then it was a g it was the first time when the global players were setting the agenda for the two c target which ended up in the copenhagen agreement. then in two thousand and fifteen the phase out of fossil fuels was adopted by the g seven that was setting the agenda for the paris agreement later on in the year.
1916,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:45:09_7,[{'type': 'gpe'| 'filler': 'russia'}| {'type': 'gpe'| 'filler': 'saudi arabia'}| {'type': 'law'| 'filler': 'paris'}| {'type': 'org'| 'filler': 'g seven'}],what the g seven is going to say will either make sure that paris will be implemented as agreed or it will put the wind in the sails of conservative countries like saudi arabia and russia. so the conclusion of the question is very simple and i would like to have an answer on that.
1917,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:45:09_3,[{'type': 'law'| 'filler': 'paris'}| {'type': 'gpe'| 'filler': 'united states'}],we know that the united states is trying to push back and trying to get the significance of fossil fuels back on the agenda whereas we all know that paris requires a phase out of fossil fuels.
1918,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:50:26_3,[{'type': 'event'| 'filler': 'g seven'}],but i think that as a businessman he is person who is subject to change and i think the g seven is a great opportunity to convince him that what he has said in the past is not actually true.
1919,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:50:26_0,[{'type': 'gpe'| 'filler': 'united states'}| {'type': 'law'| 'filler': 'paris agreement'}| {'type': 'person'| 'filler': 'donald trump'}| {'type': 'event'| 'filler': 'g seven summit'}| {'type': 'person'| 'filler': 'eickhout'}],following on from what my friend mr eickhout said i think climate change is going to be a hugely important issue here at the g seven summit and especially the role of the largerthanlife character president donald trump. the paris agreement is a global agreement and if the united states
1920,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:53:52_1,[{'type': 'norp'| 'filler': 'european'}| {'type': 'event'| 'filler': 'g seven summit'}],the upcoming g seven summit will be a prime opportunity to put words into practice to show european leadership and to stand firm on our values and principles insisting that a rulebased international order remains one of the key priorities for us.
1921,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:53:52_3,[{'type': 'event'| 'filler': 'g seven summit'}| {'type': 'gpe'| 'filler': 'eu'}],i believe that the eu should use the g seven summit to recommit to the biggest economies on the plan to achieving the sustainable development goals all of them comprehensively.
1922,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:53:52_2,[{'type': 'org'| 'filler': 'g seven'}| {'type': 'cardinal'| 'filler': 'one'}| {'type': 'cardinal'| 'filler': 'eight'}| {'type': 'cardinal'| 'filler': 'seven'}],indeed the very reason why this is a g seven and not a g eight summit is that one key nation continues to disregard international rules and agreements with the central theme of the g seven summit being how to rebuild trust.
1923,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:09:31_14,[],they worry about high levels of inequality job losses and factory closures.
1924,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:09:31_23,[{'type': 'cardinal'| 'filler': 'one'}| {'type': 'cardinal'| 'filler': 'two'}],this free trade agreement would send a powerful signal to the rest of the world that two of the largest economies are resisting protectionism and that openness to trade and investment remains one of the best tools to harness and shape globalisation and create more economic growth and jobs.
1925,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:09:31_27,[{'type': 'gpe'| 'filler': 'taormina'}| {'type': 'gpe'| 'filler': 'european union'}],that is the message the european union must bring to taormina and to our partners from across the world.
1926,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:09:31_21,[{'type': 'gpe'| 'filler': 'india'}| {'type': 'org'| 'filler': 'mercosur'}| {'type': 'gpe'| 'filler': 'mexico'}| {'type': 'gpe'| 'filler': 'japan'}| {'type': 'gpe'| 'filler': 'european union'}],when others step back from free trade the european union must step forward. partners such as japan mexico mercosur and india are willing to do likewise.
1927,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:09:31_10,[{'type': 'date'| 'filler': 'two thousand and sixteen'}| {'type': 'gpe'| 'filler': 'japan'}| {'type': 'org'| 'filler': 'g seven'}],the wider need to work together on issues which affect the whole world has become more acute even since the g seven last met in japan in. two thousand and sixteen whether it be fighting climate change tax evasion or international terrorism whether it be promoting trade links
1928,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:09:31_6,[],for us working together with our biggest partners around the world in a rules based system is a necessity.
1929,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:09:31_11,[{'type': 'date'| 'filler': 'today'}],sustainable development or global economic growth the questions of today are global in their very nature.
1930,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:09:31_17,[],that was the thinking behind the ideas presented in our reflection paper on harnessing globalisation.
1931,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:09:31_26,[{'type': 'date'| 'filler': 'the end of the year'}],these are compelling reasons why we aim to reach an agreement as soon as possible and in any case before the end of the year. together we must make sure that the rules of the game best serve and protect our citizens and our societies.
1932,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:09:31_15,[],they see identities traditions and ways of living changing in front of their eyes.
1933,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:56:16_4,[{'type': 'org'| 'filler': 'g seven'}],we need to preserve the spirit of cooperation in the g seven and also to continue to provide multilateral answers to the challenges we face.
1934,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:56:16_5,[],this also means maintaining and building on the achievements of the past and not giving in to protectionism and isolation.
1935,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:57:52_8,[],it is the way to harness and shape globalisation.
1936,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:57:52_4,[{'type': 'cardinal'| 'filler': 'one'}| {'type': 'law'| 'filler': 'cop twenty one'}],mentioned that implementation of cop twenty one should be one of the priorities and we fully agree.
1937,fine-tune/20170517-0900-PLENARY-7-en_20170517-11:57:52_9,[],without rules based trade we cannot include important values like environmental or social values in trade.
1938,fine-tune/20120702-0900-PLENARY-17-en_20120702-21:15:17_1,[{'type': 'org'| 'filler': 'european investment bank'}| {'type': 'money'| 'filler': 'eur one hundred and twenty billion'}],in that context the commitment to a eur one hundred and twenty billion investment package additional resources for the european investment bank and agreement on project bonds are most welcome as is the language and the emphasis on growth and public investment.
1939,fine-tune/20090310-0900-PLENARY-20-en_20090310-22:10:28_2,[{'type': 'gpe'| 'filler': 'european union'}],certainly the need to increase progress on combating poverty within the european union is an extremely important issue.
1940,fine-tune/20090310-0900-PLENARY-20-en_20090310-22:10:28_3,[],we look forward to rapid progress on that including the question of minimum income so that people can live in dignity.
1941,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:11:49_1,[{'type': 'loc'| 'filler': 'middle east'}| {'type': 'norp'| 'filler': 'christians'}],i think that all of us in this house must be very concerned about the persecution and indeed some would say the genocide of christians throughout the middle east.
1942,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:11:49_3,[{'type': 'norp'| 'filler': 'christians'}],indeed i have been pleased to actually meet and talk with some of those christians and hear their stories of persecution of death and destruction and i think it is incumbent upon this house and these institutions to make sure that these terrible atrocities are raised on a continuous basis and that we deal with them in our discussions with these countries.
1943,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:11:49_2,[{'type': 'norp'| 'filler': 'christian'}| {'type': 'gpe'| 'filler': 'iraq'}| {'type': 'gpe'| 'filler': 'syria'}],we have only to look at the sights in syria in iraq and see the devastation of christian communities.
1944,fine-tune/20171113-0900-PLENARY-15-en_20171113-21:11:04_3,[],and development assistance political dialogue and in specific support to freedom of religion or belief to everyone everywhere.
1945,fine-tune/20171113-0900-PLENARY-15-en_20171113-21:11:04_0,[],mr president this has been a very useful exchange and i would like to thank all the honourable members who took part in this debate for their interventions.
1946,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:13:14_2,[{'type': 'gpe'| 'filler': 'germany'}| {'type': 'event'| 'filler': 'reformation'}| {'type': 'date'| 'filler': 'five hundred years'}| {'type': 'person'| 'filler': 'martin luther'}| {'type': 'gpe'| 'filler': 'germany'}| {'type': 'event'| 'filler': 'reformation'}| {'type': 'gpe'| 'filler': 'wittenberg'}],i visited wittenberg the place of the reformation in germany and it was a delight to see the memorials there to martin luther and five hundred years of the reformation which has done so much to transform our society and which did so much to transform germany.
1947,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_3,[],all persons should be able to practise their religion and worship freely individually or in community with others and to live free from fear.
1948,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_7,[{'type': 'loc'| 'filler': 'sub saharan africa'}| {'type': 'loc'| 'filler': 'south asia'}],the millennial diversity of many societies is put at risk by the rise of the sectarian hatred. no continent has been spared from this kind of violence from south asia to sub saharan africa.
1949,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_9,[{'type': 'norp'| 'filler': 'christians'}| {'type': 'loc'| 'filler': 'middle east'}| {'type': 'norp'| 'filler': 'christians'}],christians are discriminated against harassed and persecuted in large parts of the middle east and the number of christians is drastically decreasing.
1950,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_18,[],for this reason our approach has focused on security as well as on culture and education but also on diplomacy governance and national reconciliation.
1951,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_32,[{'type': 'money'| 'filler': 'eur fifteen million'}| {'type': 'cardinal'| 'filler': 'forty'}],the european instrument for democracy and human rights now finances around forty projects related to freedom of religion and belief accounting for more than eur fifteen million.
1952,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_42,[{'type': 'norp'| 'filler': 'christians'}],our work against violence on christians that may not be as evident but which is just as important.
1953,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_29,[{'type': 'law'| 'filler': 'rabat plan of action'}| {'type': 'org'| 'filler': 'un'}],he has placed special emphasis on the implementation of the un rabat plan of action that includes positive elements to address hate speech and to counter violence perpetrated in the name of religion.
1954,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_16,[],very often it is more about power than about religion itself.
1955,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_12,[{'type': 'norp'| 'filler': 'christian'}| {'type': 'norp'| 'filler': 'shia muslims'}| {'type': 'norp'| 'filler': 'yazidis'}| {'type': 'norp'| 'filler': 'christians'}| {'type': 'gpe'| 'filler': 'iraq'}| {'type': 'gpe'| 'filler': 'syria'}],as we see in syria and iraq not only christians but also yazidis shia muslims and other religious communities are suffering from discrimination harassment and persecution. therefore a long term strategic approach to protect christian and other religious groups
1956,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_30,[{'type': 'gpe'| 'filler': 'sudan'}| {'type': 'gpe'| 'filler': 'jordan'}| {'type': 'gpe'| 'filler': 'united arab emirates'}| {'type': 'gpe'| 'filler': 'iraq'}| {'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'eu'}| {'type': 'person'| 'filler': 'jn fige'}],mr jn fige the special envoy for the promotion of the freedom of religion or belief outside the eu has also worked on the implementation of the eu guidelines on freedom of religion and belief particularly on his visits to iraq the united arab emirates jordan and sudan.
1957,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_40,[{'type': 'gpe'| 'filler': 'syria'}],a peaceful and diverse future for syria also depends on their education.
1958,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_14,[],such violence may be committed by state or non state actors for a number of different reasons.
1959,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_36,[{'type': 'ordinal'| 'filler': 'seventh'}],seventh education is the best tool for building open societies and for avoiding radicalisation.
1960,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_25,[{'type': 'org'| 'filler': 'working party on human rights'}| {'type': 'org'| 'filler': 'council'}],the council's working party on human rights created a taskforce on freedom of religion.
1961,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_23,[],a number of concrete initiatives on diversity and tolerance have grown out of this network.
1962,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_38,[{'type': 'norp'| 'filler': 'syrian'}],think of the syrian children who can only remember a country at
1963,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_24,[{'type': 'org'| 'filler': 'eeas'}| {'type': 'ordinal'| 'filler': 'third'}],third the eeas also actively encourages cooperation among member states on this issue.
1964,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_39,[{'type': 'date'| 'filler': 'centuries'}],war. it is essential to teach them about their country's incredible diversity and about centuries of peaceful coexistence.
1965,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_13,[],must focus on addressing those ideologies and changing those state structures that encourage discrimination and violence.
1966,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_41,[{'type': 'money'| 'filler': 'eur one billion'}| {'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'syria'}| {'type': 'gpe'| 'filler': 'eu'}| {'type': 'cardinal'| 'filler': 'eight'}| {'type': 'date'| 'filler': 'next year'}],next year we will devote eight of the eu's humanitarian budget to education in emergencies. in the syria crisis the eu's contribution to education is over eur one billion through the various financing instruments we have put in place since the beginning of the conflict. let me conclude on another part of
1967,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_15,[{'type': 'norp'| 'filler': 'christians'}],ideology is certainly one of them but it is not the only one. in many cases the persecution of christians and other minorities has political ethnic or economic reasons.
1968,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_37,[],in this day and age education in emergencies and protracted crises has become particularly urgent.
1969,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_11,[{'type': 'cardinal'| 'filler': 'one'}| {'type': 'loc'| 'filler': 'middle east'}],it belongs to those lands and this is something we cannot possibly forget. if the middle east loses its incredible diversity it would also lose its vitality and its greatest richness. at the same time persecution rarely targets just one minority.
1970,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_43,[{'type': 'gpe'| 'filler': 'syria'}| {'type': 'norp'| 'filler': 'christians'}],in many parts of the world a sustainable future for christians and other religious groups depends on the work we are doing today for peace for national reconciliation for inclusive institutions. syria again is the clearest
1971,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_28,[{'type': 'person'| 'filler': 'stavros lambrinidis'}| {'type': 'gpe'| 'filler': 'eu'}| {'type': 'date'| 'filler': 'this year'}| {'type': 'ordinal'| 'filler': 'fourth'}],fourth during this year the eu's special representative for human rights stavros lambrinidis continued being actively engaged on freedom of religion and belief.
1972,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_17,[{'type': 'norp'| 'filler': 'christian'}],this is something we need to keep in mind if we want to make a real difference to the life of christian minorities around the world.
1973,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_45,[{'type': 'cardinal'| 'filler': 'millions'}],at home. diversity respect and inclusiveness are not abstract concepts. to millions of people they can make the difference between persecution and security between fear and freedom between life and
1974,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_26,[{'type': 'org'| 'filler': 'united nations'}| {'type': 'gpe'| 'filler': 'eu'}],it works on informal information exchanges on events and situations on the ground and in preparation of eu resolutions at the united nations.
1975,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_19,[{'type': 'norp'| 'filler': 'christians'}],we always react with public statements or private demarches to condemn violence against christians. let me also focus on other actions we have taken in defence of persons belonging to minorities.
1976,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_20,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'date'| 'filler': 'two thousand and thirteen'}| {'type': 'gpe'| 'filler': 'eu'}| {'type': 'ordinal'| 'filler': 'first'}],first since the adoption of the eu guidelines on the promotion and protection of freedom of religion or belief in two thousand and thirteen their implementation has remained a key priority for eu action.
1977,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_8,[{'type': 'loc'| 'filler': 'middle east'}| {'type': 'norp'| 'filler': 'christian'}| {'type': 'org'| 'filler': 'parliament'}],this parliament has often focused on the persecution of christian minorities in the middle east and rightly so.
1978,fine-tune/20171113-0900-PLENARY-15-en_20171113-19:43:07_4,[{'type': 'norp'| 'filler': 'christians'}],this applies to people of all faiths or none including to christians.
1979,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:51:10_3,[{'type': 'norp'| 'filler': 'christians'}],but whilst christians are being burned across the world the world's atheistic elites wring their hands and turn away.
1980,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:51:10_1,[{'type': 'norp'| 'filler': 'christians'}| {'type': 'cardinal'| 'filler': 'zero'}| {'type': 'cardinal'| 'filler': 'ninety'}| {'type': 'date'| 'filler': 'two thousand and five'}],every year since two thousand and five ninety zero christians have been eliminated from this planet.
1981,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:51:10_6,[{'type': 'norp'| 'filler': 'islamic'}| {'type': 'norp'| 'filler': 'christians'}| {'type': 'norp'| 'filler': 'christian'}],if the elites do not do anything to protect our christian communities then it is time for christians themselves to rise up come together once more and fight the islamic terrorists who are trying to destroy them.
1982,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:51:10_2,[{'type': 'org'| 'filler': 'muslim brotherhood'}| {'type': 'org'| 'filler': 'isis'}| {'type': 'org'| 'filler': 'al qaeda'}],the names of their attackers are well known al qaeda isis the muslim brotherhood.
1983,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:09:36_3,[],how often do we take these liberties for granted?
1984,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:09:36_7,[],and national governments must renew their commitment to these basic liberties in their dealings and discussions with countries across the world.
1985,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:09:36_1,[],through their sacrifice we like past generations enjoy the benefits of a fair and democratic way of life.
1986,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:09:36_6,[],we have a responsibility to provide a beacon of hope to those who continue to suffer daily to support those whose sacrifice has not yet been translated into freedom for themselves and their families.
1987,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:09:36_0,[{'type': 'gpe'| 'filler': 'united kingdom'}| {'type': 'date'| 'filler': 'yesterday'}],mr president yesterday in the united kingdom communities and families paused to remember those across the nation who had laid down their lives in defence of freedom.
1988,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:09:36_2,[],we are afforded fundamental freedoms of thought belief opinion and expression and without restriction or recrimination we are able to attend a religious place of worship.
1989,fine-tune/20171113-0900-PLENARY-15-en_20171113-21:09:40_3,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'person'| 'filler': 'jn fige'}| {'type': 'norp'| 'filler': 'christians'}| {'type': 'cardinal'| 'filler': 'two hundred and fifteen million'}],over two hundred and fifteen million christians are persecuted globally. i think the person we should give great support to in his work is jn fige the eu special envoy for the promotion of freedom of religion and belief.
1990,fine-tune/20171113-0900-PLENARY-15-en_20171113-21:09:40_1,[],frankly when i talk to people about this they don't believe it.
1991,fine-tune/20171113-0900-PLENARY-15-en_20171113-21:09:40_0,[{'type': 'norp'| 'filler': 'christians'}],mr president this is a very important debate and colleagues have outlined the extent of the persecution of christians in the world.
1992,fine-tune/20171113-0900-PLENARY-15-en_20171113-21:09:40_2,[],i think that there is a lack of awareness generally about how widespread this problem is and how serious it is.
1993,fine-tune/20171113-0900-PLENARY-15-en_20171113-21:09:40_4,[],he does incredible work and he is tireless in pursuit of this ideal where we all have freedom of religion and belief and i believe he needs more support both within the commission and indeed from this house because if we don't tackle this type of abuse and persecution and if we allow it to increase as is happening then i'm really concerned about the future for christianity and for people of all faiths.
