ID,wav,semantics,transcript
4892,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_17,[{'type': 'money'| 'filler': 'one trillion euros'}],the leverage could be around one trillion euros under certain assumptions about market conditions the set up and investors' responsiveness in view of economic policies.
4893,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_35,[{'type': 'cardinal'| 'filler': 'five'}],together the five elements constitute a comprehensive package and are all interrelated.
4894,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_28,[{'type': 'ordinal'| 'filler': 'fourth'}],the fourth front further fiscal consolidation by those member states which need more sustainable public finances and more structural reforms.
4895,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_93,[{'type': 'org'| 'filler': 'parliament'}| {'type': 'person'| 'filler': 'juncker'}],juncker. of course any proposal for a treaty revision would also be a matter for your parliament to consider as indeed are other possible
4896,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_5,[],sometimes i hear complaints that markets do not give democracies the time we need to get things approved.
4897,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_43,[],your debates and the work of your committees have also furnished many of the ideas that have shaped this process and in some cases decisively improved the outcome.
4898,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_88,[{'type': 'cardinal'| 'filler': 'two'}],so we must keep the two configurations as close as possible in a spirit
4899,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_20,[{'type': 'ordinal'| 'filler': 'second'}],under the second approach the fund could set up one or several special purpose vehicles to finance its operations.
4900,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_50,[],market speculation can sometimes become a self fulfilling prophecy.
4901,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_72,[],impact. the president of the commission and i both have this experience.
4902,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_19,[{'type': 'ordinal'| 'filler': 'first'}],the first one aims at giving credit enhancement to sovereign bonds issued by member states.
4903,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_69,[{'type': 'cardinal'| 'filler': 'three'}],again. let me stress that these three types of pressure to induce responsible behaviour reinforce each
4904,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_80,[],policy. yet we need a policy
4905,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_26,[],state guarantees to improve the longer term funding will safeguard the flow of credit to the real economy.
4906,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_56,[],in the end only sustained economic growth can bring back confidence create jobs and absorb deficits.
4907,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_74,[],growth. that is the result the citizens
4908,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_86,[],and of course most of them will in due course join the euro. however it is vitally important to safeguard the integrity of the single market
4909,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_39,[{'type': 'date'| 'filler': 'more than a year'}| {'type': 'date'| 'filler': 'since sunday'}| {'type': 'cardinal'| 'filler': 'one'}],let me take one step back. i should like to underline that the decisions taken by the four summit meetings since sunday are part of a process which has lasted for more than a year.
4910,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_49,[{'type': 'org'| 'filler': 'us congress'}],market volatility began to grow and this during the very days when brinkmanship in the us congress about their potential default was adding to the flames.
4911,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_82,[],we cannot have a common currency and a common monetary policy and leave everything else to the states
4912,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_52,[{'type': 'gpe'| 'filler': 'united states'}| {'type': 'loc'| 'filler': 'europe'}],global economic growth is slowing dramatically not only in europe but also in the united states and some emerging countries.
4913,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_99,[{'type': 'gpe'| 'filler': 'european union'}],use of time. the european union is often charged with coming up with too little
4914,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_9,[{'type': 'norp'| 'filler': 'greek'}| {'type': 'ordinal'| 'filler': 'first'}],the first front a sustainable solution for the greek debt.
4915,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_84,[{'type': 'gpe'| 'filler': 'european union'}| {'type': 'loc'| 'filler': 'eurozone'}],further. let me be clear the eurozone is not a derogation from the european union it is part
4916,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_24,[],the ratio of highest quality capital will be increased to.
4917,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_54,[],i should also like to underline that stimulating growth is an essential part of the package.
4918,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_76,[],summits. some have expressed the fear that these will lead to divisions between member
4919,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_1,[],on dealing with the debt crisis.
4920,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_47,[{'type': 'date'| 'filler': 'july'}],the immediate political reaction to the july package was positive.
4921,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_65,[{'type': 'date'| 'filler': 'ten years ago'}],they would be punished by the voters. if one compares this situation with that of ten years ago the pressure which leaders put on each other has become much more intense as we have seen in recent
4922,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_97,[],direction. but a treaty change is not the right way to deal with an immediate financial crisis. so we have to get the different time perspectives
4923,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_7,[],but i am deeply convinced the markets will give us the time we need when they see a clear direction and a clear determination.
4924,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_13,[{'type': 'date'| 'filler': 'the end of the year'}| {'type': 'cardinal'| 'filler': 'one hundred billion'}| {'type': 'gpe'| 'filler': 'eu'}],a new eu imf programme of up to one hundred billion will be put in place by the end of the year.
4925,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_31,[{'type': 'date'| 'filler': 'sixty seven years'}| {'type': 'date'| 'filler': 'two thousand and thirteen'}| {'type': 'gpe'| 'filler': 'italy'}],we also commend italy's commitment to achieve a balanced budget by two thousand and thirteen and we take note of the plan to increase the retirement age to sixty seven years by.
4926,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_41,[],taking emergency actions like setting up rescue funds while also putting together step by step a new economic governance to help avoid future problems.
4927,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_63,[{'type': 'loc'| 'filler': 'euro area'}],it. we took a further step last night in agreeing that for euro area member states in an excessive deficit procedure the commission and the council will be able to examine national budgets and adopt an opinion on them before their adoption by the relevant national parliament. peer pressure has also become more effective not
4928,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_78,[{'type': 'loc'| 'filler': 'eurozone'}| {'type': 'cardinal'| 'filler': 'one'}],simple. it is perfectly natural that those who share a common currency take some decisions together. in fact one of the origins of the current crisis is that almost everybody had underestimated the extent to which the economies of the eurozone are linked and we are now remedying
4929,fine-tune/20111027-0900-PLENARY-4-en_20111027-10:41:57_91,[{'type': 'loc'| 'filler': 'euro area'}| {'type': 'event'| 'filler': 'euro summit'}| {'type': 'ordinal'| 'filler': 'third'}],roles. a third and final institutional remark the euro summit decided to reflect on a further strengthening of economic convergence within the euro area and on improving fiscal discipline and deepening economic union including exploring the possibility should this prove necessary of limited treaty
4930,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_34,[],investment being committed to sustainable inclusive growth and also to employment.
4931,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_32,[{'type': 'org'| 'filler': 'european council'}],since many of our member states do not have the fiscal space to do this we are proposing to use the community level so that we can promote growth through some kind of public investment. in the european council discussion on growth i had the occasion to put forward some proposals
4932,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_21,[{'type': 'org'| 'filler': 'european economic union'}],this is why it is important to have convergence but also discipline. if we want to have a true european economic union we need both.
4933,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_38,[{'type': 'gpe'| 'filler': 'european union'}| {'type': 'gpe'| 'filler': 'european union'}| {'type': 'loc'| 'filler': 'europe'}],sometimes in europe when people criticise the european union they should be more precise about what they are criticising. is it the european union as a project?
4934,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_23,[],i believe the heads of government and our member states are learning that lesson.
4935,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_25,[{'type': 'org'| 'filler': 'council'}| {'type': 'cardinal'| 'filler': 'twenty six'}],for instance in point twenty six they make a commitment of course it is a political commitment but it is an important one that at national level they will stick to the recommendations of the commission and the relevant commissioner regarding the implementation of the stability and growth pact even before any kind of formal decision by the council.
4936,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_14,[],unfortunately this has not yet been done.
4937,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_36,[],determined implementation.
4938,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_30,[],this is not only about austerity.
4939,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_40,[{'type': 'gpe'| 'filler': 'european union'}],we need more than ever a stronger european union; we need more than ever a strong euro and we will work for that if there is convergence between the main institutions.
4940,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_15,[{'type': 'gpe'| 'filler': 'european union'}],at the same time we can internally in the european union try to see what we can do to avoid this kind of behaviour.
4941,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_37,[{'type': 'loc'| 'filler': 'europe'}],that is where i want to ask you also to make the case for europe in our own countries as was highlighted on several occasions.
4942,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_31,[],we need growth and to have growth we need more investment public investment.
4943,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_22,[],it is not just about convergence we need more discipline so that we can achieve a higher degree of integration.
4944,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_20,[],this is exactly the kind of behaviour that we cannot accept in the future.
4945,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_26,[],i believe that we do have the circumstances where governments understand that if they really want to keep financial stability and to stick to a common currency more discipline more integration and more convergence is needed.
4946,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_17,[{'type': 'law'| 'filler': 'stability and growth pact'}| {'type': 'loc'| 'filler': 'europe'}],regarding the economic governance of the euro area let me put things clearly. we are in the current situation in europe not only because there was irresponsible financial behaviour but also because our member states or most of them did not respect their commitments regarding the stability and growth pact.
4947,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_11,[{'type': 'norp'| 'filler': 'european'}| {'type': 'org'| 'filler': 'european council'}| {'type': 'date'| 'filler': 'yesterday'}],that banks should be subject to constraints regarding the distribution of dividends and bonus payments until the target has been attained. yesterday in the european council i said to the european heads of state and government that the commission is ready to bring forward a regulation if they really want to be sure that the banks will respect this orientation.
4948,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_33,[],such as project bonds the connecting europe facility and the possibility of anticipating some of the proposals for the next multiannual financial framework so that we can also show our citizens that we are serious when we speak about the possibilities of growth and are ready to make some kind of public
4949,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:46:59_9,[{'type': 'ordinal'| 'filler': 'first'}],first of all many of you spoke about banks and why we are taking decisions for banks and not being tougher with them.
4950,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:03:24_0,[{'type': 'time'| 'filler': 'this morning'}| {'type': 'person'| 'filler': 'barroso'}| {'type': 'person'| 'filler': 'van rompuy'}| {'type': 'time'| 'filler': 'last night'}| {'type': 'event'| 'filler': 'european council summit'}],mr president it is good that some progress was made during the european council summit last night and it seems that the financial markets are cautiously celebrating. i am pleased that president van rompuy and president barroso are here this morning.
4951,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:03:24_2,[{'type': 'loc'| 'filler': 'eurozone'}],the eurozone countries must of course find a solution to the problems inherent in fiscal union.
4952,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:03:24_4,[],we need more details of the changes to the efsf as decisions taken behind closed doors seem confusing in the cold light of day.
4953,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:03:24_3,[{'type': 'gpe'| 'filler': 'germany'}],the weak must be strengthened but in the short term this is a big ask of the strong especially germany.
4954,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:17:20_1,[{'type': 'norp'| 'filler': 'us'}| {'type': 'org'| 'filler': 'efsf'}],concerning the efsf the credit enhancement option has similarity to mortgage and us department guarantees whilst the spv option has similarities with known structured products.
4955,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:17:20_3,[],the spv funds need to be found at a reasonable cost and then we will have a window to get the growth package working and sort out the debt overhang or we will find ourselves facing similar problems again.
4956,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:17:20_4,[],bank recapitalisation and still missing crisis resolution are overdue in part because of political weakness and previous denials of the situation.
4957,fine-tune/20111027-0900-PLENARY-4-en_20111027-12:17:20_6,[],finally overall we still have to find a solution for the fact that growth was built on debt for too long.
4958,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:15:06_2,[{'type': 'gpe'| 'filler': 'ireland'}| {'type': 'gpe'| 'filler': 'spain'}],spain like ireland has piled its debt onto the shoulders of its citizens.
4959,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:15:06_8,[{'type': 'date'| 'filler': 'today'}],yes we have bought some time but the feel good factor did not last past lunchtime today.
4960,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:15:06_6,[],as a large country it was able to demand and get those few extra crumbs from the table but that in the final analysis is all it amounts to.
4961,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:15:06_1,[],it is because of the toxic link between insolvent banks and sovereign states that are already under significant pressure.
4962,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:15:06_7,[{'type': 'gpe'| 'filler': 'eu'}],surely eu leaders can see that we are fast approaching the end of the line.
4963,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:15:06_9,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'loc'| 'filler': 'euro'}],we need emergency scaffolding to prop up the crumbling infrastructure of the euro right now and in my view the minimum required is some kind of banking union a deposit interest guarantee scheme eu wide banking supervision and regulation and crucially some kind of bank resolution scheme.
4964,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:15:06_5,[{'type': 'gpe'| 'filler': 'spain'}],yes there are some cosmetic differences and some face saving for spain.
4965,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:20:13_3,[],her life and reign epitomise devotion to duty commitment sacrifice courage and impeccable judgment.
4966,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:20:13_5,[{'type': 'date'| 'filler': 'this month'}| {'type': 'gpe'| 'filler': 'northern ireland'}],we in northern ireland look forward to a visit from her majesty later this month.
4967,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:20:13_1,[{'type': 'event'| 'filler': 'diamond jubilee'}| {'type': 'gpe'| 'filler': 'edinburgh'}],i believe it fitting that this house join with parliaments and politicians across the world in marking this significant milestone by sending warmest congratulations to her majesty and to his royal highness the duke of edinburgh on this diamond jubilee.
4968,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:20:13_0,[{'type': 'date'| 'filler': 'sixty years'}| {'type': 'person'| 'filler': 'elizabeth ii'}| {'type': 'loc'| 'filler': 'commonwealth'}| {'type': 'gpe'| 'filler': 'united kingdom'}],madam president in recent days we in the united kingdom and across the commonwealth have been celebrating the diamond jubilee of her majesty queen elizabeth ii marking her sixty years as monarch and her steadfast selfless service.
4969,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:20:13_6,[{'type': 'date'| 'filler': 'the years ahead'}],it will be our opportunity to celebrate to thank her for her reign over us and to wish her well in the years ahead.
4970,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:20:13_2,[],we can all greatly learn from her majesty's example.
4971,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:20:13_4,[],in return she has the affection love and respect of people right across the world.
4972,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:25:21_7,[{'type': 'gpe'| 'filler': 'serbia'}| {'type': 'norp'| 'filler': 'serbian'}],the new government will need to deal decisively with the debt crisis unemployment and above all with the systemic corruption which is blocking the serbian economy and serbia's society.
4973,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:25:21_5,[{'type': 'org'| 'filler': 'national assembly'}],i hope that the new national assembly will execute its oversight powers more aggressively in the future.
4974,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:25:21_4,[{'type': 'norp'| 'filler': 'european'}],i hope that the outcome of the ongoing negotiations will result in a deal that brings a stable and strong pro european parliamentary majority.
4975,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:25:21_6,[{'type': 'norp'| 'filler': 'european'}| {'type': 'gpe'| 'filler': 'serbia'}],serbia needs an active parliament if it is to meet its challenges in the european integration processes.
4976,fine-tune/20120611-0900-PLENARY-16-en_20120611-20:27:01_3,[],this is irrespective of the fact that the consumer may return the car to the rental company with fuel remaining and the consumer will not be and is not reimbursed.
4977,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_36,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'cardinal'| 'filler': 'three'}| {'type': 'law'| 'filler': 'framework agreement'}| {'type': 'law'| 'filler': 'framework agreement'}| {'type': 'org'| 'filler': 'parliament'}],while respecting the specific arrangements for close cooperation between parliament and commission that are set out in the framework agreement we respect and will continue to respect that framework agreement and while respecting each of the three institutions' roles under the treaties it is by working better upstream that we believe we can really make sure our combined efforts deliver effective and ambitious results to address the challenges europe faces.
4978,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_46,[],you know this already.
4979,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_12,[],the need to create jobs and to create growth;
4980,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_40,[{'type': 'org'| 'filler': 'parliament'}| {'type': 'date'| 'filler': 'twenty seven october'}| {'type': 'date'| 'filler': 'two thousand and sixteen'}],we intend to adopt the two thousand and sixteen work programme on twenty seven october. in the run up the commission will engage actively in dialogue with parliament in full accordance with the framework agreement.
4981,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_38,[{'type': 'date'| 'filler': 'a week from now'}],a first orientation debate will be held in college a week from now.
4982,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_48,[{'type': 'date'| 'filler': 'next year'}],and then of course next year will also be the year of the mff mid term review which is also going to be a big challenge for both our institutions.
4983,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_23,[{'type': 'cardinal'| 'filler': 'one hundred and forty'}],that comes on top of the one hundred and forty proposals which are pending on the table of the co legislators.
4984,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_53,[{'type': 'org'| 'filler': 'parliament'}],i hope that we can work closely together with parliament on this.
4985,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_3,[{'type': 'norp'| 'filler': 'european'}| {'type': 'norp'| 'filler': 'european'}| {'type': 'norp'| 'filler': 'europeans'}| {'type': 'date'| 'filler': 'today'}],i want to mention this at the start of my contribution today because i do believe that we as europeans whatever our position may be on european integration on european cooperation at that moment had a sense of destiny of common destiny.
4986,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_25,[],where legislation is the right response to address the big things we will be big on legislation.
4987,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_55,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'norp'| 'filler': 'europeans'}],in conclusion mr president aligning our political priorities and planning can help make all the difference to whether europeans look at europe as part of the problem or rather as part of the solution to the huge challenges they face.
4988,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_21,[{'type': 'date'| 'filler': 'next week'}],some of these proposals are already before you and more are coming starting with the revision of the energy labelling and emissions trading legislation next week.
4989,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_51,[],we need to be i believe pragmatic and result oriented.
4990,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_1,[],i remember vividly those days.
4991,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_27,[{'type': 'ordinal'| 'filler': 'first'}| {'type': 'date'| 'filler': 'autumn'}],we will present an action plan for developing a real capital markets union in autumn and we will accompany it with the first legislative proposals in the most pressing areas.
4992,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_16,[{'type': 'date'| 'filler': 'this year'}],let me say something briefly about this year's state of play and the commission work programme.
4993,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_44,[{'type': 'date'| 'filler': 'later this year'}],our strategic agendas those we have already presented and those still to come later this year will obviously be the main frame and we will keep a clear focus on delivering what we have announced there.
4994,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_29,[{'type': 'person'| 'filler': 'juncker'}| {'type': 'law'| 'filler': 'emu'}],the importance of the social dimension in emu obviously but also more widely is something president juncker and i are both very attached to.
4995,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_10,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'date'| 'filler': 'last couple of years'}],if i look back at the last couple of years we have seen that europe is facing a number of huge challenges terrorism as i just mentioned;
4996,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_32,[{'type': 'cardinal'| 'filler': 'three'}| {'type': 'date'| 'filler': 'two thousand and sixteen'}],the college will have a further orientation debate dedicated to social policy immediately after the summer. before looking ahead towards two thousand and sixteen i would like to stress that it takes in this case oddly enough three to tango.
4997,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_42,[],to launch and guide our discussion a letter of intent' will be sent in parallel with the state of the union address here in this house.
4998,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_35,[],our proposal pays particular attention to reinforcing and consolidating the annual and multiannual planning and programming.
4999,fine-tune/20150707-0900-PLENARY-10-en_20150707-15:02:39_45,[],so please remember that those are the pivotal points in our commission work programme.
