ID,wav,semantics,transcript
4257,fine-tune/20150707-0900-PLENARY-18-en_20150707-22:24:41_37,[],body. we clearly support giving developing countries a stronger voice and participation in the definition of the global tax governance agenda without necessarily creating yet another intergovernmental
4258,fine-tune/20150707-0900-PLENARY-18-en_20150707-22:24:41_13,[],the old days of north and south donors and beneficiaries are over.
4259,fine-tune/20150707-0900-PLENARY-18-en_20150707-22:24:41_5,[{'type': 'gpe'| 'filler': 'european union'}| {'type': 'cardinal'| 'filler': 'six'}],and i am delighted that six of you will be joining the european union delegation attending the conference.
4260,fine-tune/20150707-0900-PLENARY-18-en_20150707-22:24:41_7,[{'type': 'cardinal'| 'filler': 'one'}| {'type': 'gpe'| 'filler': 'european union'}],together with the representatives from national governments we will make sure that the european union and its member states continue to speak with one voice in these last crucial stages.
4261,fine-tune/20150707-0900-PLENARY-18-en_20150707-22:51:29_0,[],madam president this report seems to me to be barking up the wrong tree attempting to solve a peripheral symptom of the real problem in developing nations that of corruption.
4262,fine-tune/20150707-0900-PLENARY-18-en_20150707-22:51:29_1,[{'type': 'gpe'| 'filler': 'nigeria'}],nigeria is a prime example of how governmental corruption has nurtured an environment of low investor confidence which has allowed corporations to abuse the free market by investing in the countries with the most disjointed tax evasion laws and ethos.
4263,fine-tune/20150707-0900-PLENARY-18-en_20150707-22:51:29_2,[],this report states that transparency is the key in holding tax evaders accountable.
4264,fine-tune/20150707-0900-PLENARY-18-en_20150707-22:51:29_4,[],these countries are not blessed with the scale of technological advancements we enjoy.
4265,fine-tune/20150707-0900-PLENARY-18-en_20150707-22:51:29_6,[],before the issue of tax avoidance can be addressed properly corruption must be dealt with in developing nations.
4266,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:38:26_12,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'org'| 'filler': 'eib'}],the eib will promote eu policies whilst managing its operations in accordance with the principles of sound banking practices.
4267,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:38:26_4,[{'type': 'money'| 'filler': 'eur twenty nine'}],this is similar in size to the current mandate of eur twenty nine.
4268,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:38:26_11,[{'type': 'org'| 'filler': 'european investment bank'}| {'type': 'org'| 'filler': 'european external action service'}],moreover the proposed decision reinforces the cooperation between the bank the commission and the european external action service and further enhances transparency and promotes broad stakeholder consultation on european investment bank operations.
4269,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:38:26_7,[{'type': 'money'| 'filler': 'eur one three. billion'}| {'type': 'org'| 'filler': 'eib'}| {'type': 'money'| 'filler': 'eur twenty seven billion'}| {'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'eu'}],mr president i would like to highlight that this is a cost effective way of promoting eu external policies. owing to the leverage effect of the guarantee mechanism the total cost to the eu budget for providing the eur twenty seven billion guarantee for eib external operations is eur one three. billion
4270,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:38:26_13,[{'type': 'org'| 'filler': 'eib'}| {'type': 'gpe'| 'filler': 'eu'}],the eu guarantee will complement the eib's own risk operations and will add value by supporting local private sector development in particular by providing support to smes through the development of social and economic infrastructure including transport energy and environmental infrastructure
4271,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:38:26_9,[{'type': 'event'| 'filler': 'arab spring'}| {'type': 'loc'| 'filler': 'north africa'}| {'type': 'org'| 'filler': 'european investment bank'}],it will allow the european investment bank to continue investing in north africa following the arab spring including investment to promote growth and create jobs.
4272,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:05:33_24,[{'type': 'cardinal'| 'filler': 'three'}| {'type': 'ordinal'| 'filler': 'first'}],but we have had free elections for the first time in decades in these three countries.
4273,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:05:33_17,[{'type': 'ordinal'| 'filler': 'first'}],first of all i take pride in the fact that there is a long waiting list of countries who want to join.
4274,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:05:33_11,[{'type': 'money'| 'filler': 'eur one five'}| {'type': 'gpe'| 'filler': 'ukraine'}],the bank already has a priority project pipeline in ukraine of up to eur one five.
4275,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:05:33_20,[{'type': 'gpe'| 'filler': 'ukraine'}| {'type': 'org'| 'filler': 'eib'}| {'type': 'law'| 'filler': 'eastern neighbourhood'}| {'type': 'cardinal'| 'filler': 'eight billion'}],eight billion ceiling for the eastern neighbourhood in the proposed decision is sufficient to cover this increase of eib operations in ukraine in the short term and there is scope to increase this further under the flexibility to reallocate across regions.
4276,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:05:33_1,[{'type': 'language'| 'filler': 'english'}| {'type': 'law'| 'filler': 'english'}| {'type': 'gpe'| 'filler': 'european union'}| {'type': 'ordinal'| 'filler': 'first'}],first of all we are not an inward looking european union. it is true that there is that english proverb which says charity begins at home' which is the most abused proverb in the english language.
4277,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:05:33_7,[{'type': 'norp'| 'filler': 'european'}| {'type': 'gpe'| 'filler': 'ukraine'}],right now we have this country ukraine which has a strong european perspective.
4278,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:05:33_21,[{'type': 'money'| 'filler': 'eur three billion'}],following the mid term review as i said in my opening speech there is also the option to activate the optional mandate of eur three billion.
4279,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:05:33_10,[{'type': 'gpe'| 'filler': 'ukraine'}| {'type': 'date'| 'filler': 'today'}| {'type': 'cardinal'| 'filler': 'one'}| {'type': 'gpe'| 'filler': 'ukraine'}| {'type': 'ordinal'| 'filler': 'first'}],first of all ukraine is one of the eligible countries under the proposed decision so if we vote in favour of this decision today we are indirectly also helping ukraine.
4280,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:05:33_14,[],of course not.
4281,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:05:33_12,[{'type': 'date'| 'filler': 'next three years'}| {'type': 'cardinal'| 'filler': 'billion'}],billion for the next three years and could significantly scale this up if adequate guarantee provisions are granted and if the political and operational conditions allow it.
4282,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:05:33_25,[{'type': 'loc'| 'filler': 'north africa'}| {'type': 'org'| 'filler': 'european investment bank'}| {'type': 'loc'| 'filler': 'north africa'}],we have invested so much politically in north africa that we cannot abandon them to their fate and the projects financed by the european investment bank in north africa are a way of doing politics of doing foreign policy in our neighbourhood.
4283,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_13,[{'type': 'org'| 'filler': 'eib'}| {'type': 'date'| 'filler': 'from two thousand and fourteen to two thousand and twenty'}],in the period from two thousand and fourteen to two thousand and twenty the eib is encouraged to continue pursuing its greener path by strengthening its emissions performance standards and launching a public review of the climate impact of its lending portfolio.
4284,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_17,[],we should make an evaluation of the social impact of its operation and human rights considerations will have a more central role in the bank's lending.
4285,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_20,[{'type': 'org'| 'filler': 'eib'}],we expect that the board of the eib will strengthen the administrative capacity of the bank in order to be able to accomplish all the new tasks.
4286,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_19,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'eu'}| {'type': 'org'| 'filler': 'eib'}| {'type': 'gpe'| 'filler': 'european union'}],we emphasise dialogue with stakeholders and better alignment with the political goals of the european union in the respective regions and the rapporteur hopes that the eib will continue to work successfully outside the eu as a top rated bank and as an eu institution.
4287,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_5,[{'type': 'norp'| 'filler': 'lithuanian'}| {'type': 'gpe'| 'filler': 'eu'}],that is a very efficient use of scarce eu resources. the rapporteur also thanks the council in particular the lithuanian presidency with which he has negotiated for accepting to use external assigned revenues from the fiduciary account established for the facility for euro mediterranean investment and partnership to finance the
4288,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_7,[{'type': 'cardinal'| 'filler': 'two billion'}],two billion might not sound very much but if we consider what these funds can mobilise overall it is very significant.
4289,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_1,[{'type': 'org'| 'filler': 'european investment bank'}],we had worries that it might take longer but it is now in place. this will give the european investment bank the possibility to continue its operations without disruption which is of course extremely important.
4290,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_9,[],the rapporteur is also very satisfied with the open and constructive work he has had with civil society during the work on of this report. ngos were particularly helpful regarding transparency and on social and environmental aspects etc.
4291,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_8,[],from the agreement reached it is however clear that the decision to use reflows in this way is a one off deal and cannot be used as a precedent in other contexts.
4292,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_4,[{'type': 'cardinal'| 'filler': 'twenty five'}| {'type': 'org'| 'filler': 'eib'}| {'type': 'gpe'| 'filler': 'eu'}],the use of eu funds through the eib allows for a leverage effect of more funding sometimes up to twenty five times the amount we invest.
4293,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_2,[],the rapporteur also very much welcomes the agreement to keep the lending ceilings at current levels.
4294,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_18,[],we also emphasise increased transparency monitoring of the bank's activities democratic scrutiny and zero tolerance of tax evasion and fraud as being crucial.
4295,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_10,[{'type': 'gpe'| 'filler': 'union'}| {'type': 'org'| 'filler': 'eib'}],in accordance with the treaty the eib should endeavour to support the objectives of the union's development cooperation policy such as by reducing poverty through inclusive growth and sustainable economy and environmental and social development.
4296,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_16,[{'type': 'org'| 'filler': 'eib'}],financial agreements with individual promoters relating to eib operations should also include appropriate environmental social human rights and labour provisions.
4297,fine-tune/20140311-0900-PLENARY-7-en_20140311-10:33:49_14,[{'type': 'org'| 'filler': 'eib'}],the eib should also support investment projects in sustainable energy security and energy infrastructure including transmission infrastructure in particular interconnections that facilitate the integration of electricity from renewable sources.
4298,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:11:30_1,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'ordinal'| 'filler': 'first'}],first of all thanks to the commissioner because what he said on the external mandate makes it possible for me to be much shorter. i completely agree with his arguments when it comes to investments outside europe.
4299,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:11:30_2,[{'type': 'loc'| 'filler': 'north africa'}| {'type': 'gpe'| 'filler': 'ukraine'}| {'type': 'loc'| 'filler': 'europe'}],just think is it good or bad for europe to have a more stable environment in ukraine in north africa etc.
4300,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:11:30_4,[{'type': 'loc'| 'filler': 'europe'}],course it is good for europe.
4301,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:11:30_5,[],if we do not do it for humanitarian reasons or solidarity reasons we should do it anyway for economic reasons because they would be stable partners for us in trade and investments etc.
4302,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:11:30_9,[],that would also be important for the future to enhance credibility in those instruments.
4303,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:11:30_10,[{'type': 'ordinal'| 'filler': 'third'}],finally my third point.
4304,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:11:30_11,[{'type': 'gpe'| 'filler': 'eu'}],it has been said now when the financial framework and the eu budget has been cut let us put more emphasis on these instruments'. yes but they cannot really replace the budget instruments.
4305,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:11:30_12,[],they are always a complement.
4306,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:02:08_2,[{'type': 'norp'| 'filler': 'european'}| {'type': 'gpe'| 'filler': 'eu'}| {'type': 'norp'| 'filler': 'african'}],north african countries of course are not eligible to be members at least under present rules but their receipt of investment is a sign that the eu is not so much a european union as a global union in waiting.
4307,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:02:08_3,[],there will undoubtedly be people in the still crisis ridden states of the south who wonder why all such available money is not being invested there.
4308,fine-tune/20140311-0900-PLENARY-7-en_20140311-11:02:08_4,[],the answer might be that investment will be less effective in those countries when expansion is constrained by a currency that is overvalued for their economies.
4309,fine-tune/20180116-0900-PLENARY-17-en_20180116-20:23:42_5,[{'type': 'cardinal'| 'filler': 'twenty eight'}],it is clear at the moment that all twenty eight are not committed to the same level of implementation of the existing regulation. i hope that will change with the new regulation.
4310,fine-tune/20180116-0900-PLENARY-17-en_20180116-20:23:42_1,[],yet as we have heard in this debate our member states and companies continue to provide the very tools that facilitate such harassment to the very governments that undertake such repression.
4311,fine-tune/20180116-0900-PLENARY-17-en_20180116-20:23:42_7,[],it is unacceptable to hide behind the shield of privacy in this area.
4312,fine-tune/20180116-0900-PLENARY-17-en_20180116-20:23:42_0,[{'type': 'gpe'| 'filler': 'eu'}],mr president the eu rightly and regularly condemns state intimidation and violence against journalists dissidents and human rights defenders.
4313,fine-tune/20180116-0900-PLENARY-17-en_20180116-20:23:42_4,[],as is ensuring uniform implementation of the regulation throughout all of our member states.
4314,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_13,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'ordinal'| 'filler': 'firstly'}],firstly the parameters of human security controls must be carefully calibrated so that they do not hinder the development of the eu cybersecurity industry nor the trade in cybersurveillance technologies that are essential to protect us against criminals and terrorists.
4315,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_6,[],it is illustrating that the process is moving forward thanks to members' determination.
4316,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_15,[],indeed a defining feature of export control is it is based on case by case assessments and that is why we believe that controls must be targeted and take into account the precise circumstances of a particular export.
4317,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_24,[],autonomous weapon systems artificial intelligence and additive manufacturing will shape our world in years to come not only in the civilian area but also in the military sphere.
4318,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_8,[{'type': 'org'| 'filler': 'european parliament'}],i would also like to welcome this interim report because it shows the strong convergence of views between the european parliament and the commission. in particular the introduction of a human security dimension that explicitly incorporate human rights into export controls reflects our commitment to a true value based trade policy.
4319,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_22,[],last but not least it is our joint responsibility to wield trade tools to effectively protect security and human rights and the starting point for this is to make the correct analysis of the threat landscape.
4320,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_19,[{'type': 'org'| 'filler': 'united nations'}| {'type': 'gpe'| 'filler': 'north korea'}| {'type': 'date'| 'filler': 'two thousand and seven'}| {'type': 'event'| 'filler': 'wannacry'}],it is no coincidence that the wannacry cyberattacks of two thousand and seven were attributed to north korea the same malicious actor that puts international peace and stability and security at risk by developing nuclear weapons and ballistic missiles in contradiction of united nations security resolutions and commits terrorist attacks in foreign countries using chemical nerve agents.
4321,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_20,[],this illustrates the convergence of security threats from the proliferation of weapons of mass destruction to cyberproliferation and terrorism.
4322,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_11,[],the proposed general export authorisation is an important step in that direction but i agree that we should identify efforts to find the right balance between security and trade in encryption products.
4323,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_17,[{'type': 'gpe'| 'filler': 'eu'}],technology is global economy and trade are global security is global and proliferators do not care about borders or our regulations so we must take into account that reality while maintaining control firmly within eu jurisdiction where we can act to strengthen them.
4324,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_4,[{'type': 'date'| 'filler': 'one year'}],one year after the proposal from the commission the adoption of this report by an overwhelming majority sends a very strong political signal.
4325,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_10,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'eu'}],cyberthreats increasingly threaten countries businesses and citizens in the eu and across the world and we must take action and when and where necessary autonomous eu action to ensure that this trade does not fuel conflict and human right violations. we have heard your message on encryption and we share the concerns that trade in advanced it products that contain encryption should not be unduly restricted at a time when we are racing towards the internet of things.
4326,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_16,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'org'| 'filler': 'inta'}],the inta report cautions against socalled extraterritorial controls and in this respect we must not forget that the overarching objective of the proposal is to adjust eu policy to rapidly changing technology economic and security conditions.
4327,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_27,[],so that is why we need to have a proposal that is capable of continuously adjusting to a constantly changing security technological and economic environment and we need as you so rightly say in your report to make the system future proof.
4328,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_18,[],i would also like to point out that there are obvious links between different facets of the threat environment.
4329,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_21,[],so we must respond to the risk of sensitive items falling into the hands of non state actors and in particular terrorists and ensure that controls contribute to preventing terrorism.
4330,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_25,[{'type': 'gpe'| 'filler': 'eu'}],that is why we consider that eu control should not be limited in principle to cybersurveillance technology but should be ready to address other emerging technologies of concern.
4331,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_23,[],the broadening of the threat landscape today does not only concern cybersecurity.
4332,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_1,[{'type': 'date'| 'filler': 'today'}],the subject we are discussing today is a true example of valuebased trade.
4333,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_12,[],a few issues that require further attention.
4334,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:51:12_7,[{'type': 'person'| 'filler': 'bulgarian'}| {'type': 'org'| 'filler': 'council'}],i understand that the council is also actively proceeding with its examination and i hope that the mandate for trilogues will be ready by the end of the bulgarian presidency.
4335,fine-tune/20180116-0900-PLENARY-17-en_20180116-20:31:58_2,[],we take our responsibility to scrutinise policy proposals carefully but it also shows that we are serious that our rhetoric about valuesbased trade becomes our practice.
4336,fine-tune/20180116-0900-PLENARY-17-en_20180116-20:39:15_1,[],this is what our citizens expect from us namely that we take human rights very seriously in this kind of trade.
4337,fine-tune/20180116-0900-PLENARY-17-en_20180116-20:39:15_5,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'eu'}],we are introducing a new eu general export authorisation simplifying controls on intra eu transfer on sensitive products and technologies we are developing an electronic licensing system in member states and we are facilitating technology transfers.
4338,fine-tune/20180116-0900-PLENARY-17-en_20180116-20:39:15_7,[],it is indeed high time that we adapt to changing technologies and emerging security threats and this is what we are trying to do with this.
4339,fine-tune/20180116-0900-PLENARY-17-en_20180116-20:39:15_8,[],i am happy to see that there is such a great consensus in this house maybe the christmas spirit is still looming but i think it is mostly thanks to the rapporteur and his work that we have such strong support for this report.
4340,fine-tune/20180116-0900-PLENARY-17-en_20180116-20:39:15_9,[],it will definitely facilitate discussions with the next institution and hopefully we will have flexible legislation that is able to adjust to technologies and security.
4341,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:57:18_0,[{'type': 'money'| 'filler': 'billion euro'}],mr president the billion euro commercial market in ready made surveillance systems remains largely unregulated and that is astonishing in light of the capabilities that companies in surveillance hacking and exfiltration technologies are further and further developing.
4342,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:57:18_1,[],while many politicians claim to be concerned with cyber security anyone who can afford it can buy systems that collect massive amounts of data can break into people's devices without the consent of the user and information can be removed unnoticed.
4343,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:57:18_3,[{'type': 'loc'| 'filler': 'europe'}],the digital surveillance market should worry us in europe but the consequences of exports to dictatorships where the rule of law is absent is even more grave and unacceptable.
4344,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:57:18_4,[{'type': 'loc'| 'filler': 'middle east'}| {'type': 'date'| 'filler': 'seven years ago'}| {'type': 'norp'| 'filler': 'arab'}],the arab uprisings seven years ago were often associated with the use of technology to advance human rights but it has become crystal clear how repressive regimes have mastered technologies for their own goals and control and this is not limited to the middle east.
4345,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:57:18_5,[],human rights defenders journalists critical citizens dissidents and representatives of civil society are targets worldwide.
4346,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:57:18_6,[{'type': 'gpe'| 'filler': 'eu'}],it has taken a long time for there to be eu action but i'm very glad that we found broad consensus to update the dual use regulation that will tackle this toxic trade with targeted measures on the basis of human security.
4347,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:57:18_7,[],surveillance systems will require a licence before export human rights will become a clear criterion to assess before a licence is granted and definitions will be clear so the private sector will not suffer or be hindered unnecessarily and we in turn count on their cooperation.
4348,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:57:18_9,[{'type': 'gpe'| 'filler': 'italy'}| {'type': 'cardinal'| 'filler': 'one'}| {'type': 'gpe'| 'filler': 'netherlands'}],we need to end the notion of so called licence shopping' where a company maybe rejected a licence in for example the netherlands but can be granted one in for example italy.
4349,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:57:18_10,[],at the same time and i am glad the commissioner mentioned it security researchers should be able to do their job which sometimes requires coordinated attacks on systems precisely to make them more resilient and robust.
4350,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:57:18_11,[],an encryption which actually helps people to protect data doesn't belong on a controls list.
4351,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:57:18_12,[],we call for the lifting of export controls on that.
4352,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:57:18_13,[{'type': 'norp'| 'filler': 'bulgarian'}],i look forward to a swift trilogue that can start under the bulgarian presidency without delay.
4353,fine-tune/20180116-0900-PLENARY-17-en_20180116-19:57:18_14,[{'type': 'cardinal'| 'filler': 'three'}],it is good to see such a coming together of minds between our three institutions which can have a real impact in the real world.
4354,fine-tune/20120312-0900-PLENARY-13-en_20120312-21:23:43_1,[{'type': 'date'| 'filler': 'per year'}| {'type': 'cardinal'| 'filler': 'zero'}| {'type': 'cardinal'| 'filler': 'four hundred and fifty'}],there are four hundred and fifty zero successions per year which have an international background.
4355,fine-tune/20120312-0900-PLENARY-13-en_20120312-21:23:43_7,[{'type': 'gpe'| 'filler': 'ireland'}| {'type': 'gpe'| 'filler': 'uk'}],at any rate even if we decide on this without the participation of the uk and ireland they will of course always have the possibility of opting in later.
4356,fine-tune/20120312-0900-PLENARY-13-en_20120312-21:23:43_3,[],that is what we should do in order to allow citizens to exercise their right to free movement.
4357,fine-tune/20120312-0900-PLENARY-13-en_20120312-21:23:43_6,[{'type': 'gpe'| 'filler': 'ireland'}| {'type': 'gpe'| 'filler': 'uk'}],the future regulation which is now on the table already constitutes a fair compromise which the uk and ireland should be able to accept because there are substantial benefits in it for their citizens.
4358,fine-tune/20120312-0900-PLENARY-13-en_20120312-21:23:43_10,[],i think it is very important that notaries in all the participating member states will be informed and will inform their clients about the new possibilities available to them.
4359,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:41:57_13,[{'type': 'event'| 'filler': 'european year of citizens'}| {'type': 'cardinal'| 'filler': 'one'}],i am sure this is one of the points we can put on the table during the european year of citizens in order to show that yes we care for citizens.
4360,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:41:57_11,[],i absolutely agree with the rapporteur that the text which has been under discussion for such a long time has been very much improved thanks to the arduous work of the rapporteur and the committee.
4361,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:41:57_4,[{'type': 'person'| 'filler': 'lechner'}],i am very much aware that succession is a delicate sensitive area which is intrinsically linked to national policies on family protection and judicial systems and that there are considerable differences between the national laws but fortunately we have had a wonderful rapporteur mr lechner.
4362,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:41:57_2,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'cardinal'| 'filler': 'ten'}],this is not just for a few people because around ten of the total number of successions in the eu involve an international dimension.
4363,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:41:57_6,[{'type': 'gpe'| 'filler': 'europe'}| {'type': 'org'| 'filler': 'european parliament'}| {'type': 'person'| 'filler': 'lechner'}],i think mr lechner with this action you have left a stamp on the european parliament and i think we can all thank you for the work you have done in the interests of the citizens of europe.
4364,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:41:57_0,[],mr president believe me i am very glad to see that this proposal is on the agenda of this plenary sitting because citizens have been waiting for a long time for too long.
4365,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:41:57_8,[{'type': 'cardinal'| 'filler': 'one'}| {'type': 'date'| 'filler': 'tomorrow'}],the resolution which is for adoption tomorrow maintains the main policy objectives set for the commission namely that successions will be governed by one single law that of the country of habitual residence of the deceased.
4366,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:41:57_9,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'gpe'| 'filler': 'european union'}],people will be able to plan their succession in advance by choosing the law of their country of nationality wherever they move in the european union and there will be free movement of court decisions and of authentic instruments in europe.
4367,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:41:57_3,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'money'| 'filler': 'eur one hundred and twenty billion'}],the value is about eur one hundred and twenty billion so this regulation provides a unique opportunity to show that europe is taking action to make life easer for citizens in difficult human and legal situations.
4368,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:41:57_10,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'law'| 'filler': 'european certificate of succession'}],the cherry on the cake is of course the european certificate of succession which will enable people to prove their status as heirs and exercise their rights throughout the eu.
4369,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:56:53_3,[],he is going to be missed.
4370,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:56:53_1,[{'type': 'date'| 'filler': 'two years'}| {'type': 'person'| 'filler': 'lechner'}| {'type': 'ordinal'| 'filler': 'first'}],can i start off by saying first of all my very sincere thanks to our colleague mr lechner for the tremendous amount of hard work that he has put into this dossier over a period of about two years or so?
4371,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:56:53_7,[{'type': 'cardinal'| 'filler': 'one'}],this was one of the issues i wanted to discuss with him.
4372,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:56:53_14,[{'type': 'org'| 'filler': 'council'}],i note that there remain concerns within delegations in the council regarding other aspects of the regulation such as the provisions relating to administration.
4373,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:56:53_12,[{'type': 'gpe'| 'filler': 'uk'}| {'type': 'gpe'| 'filler': 'ireland'}| {'type': 'gpe'| 'filler': 'uk'}| {'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'uk'}| {'type': 'cardinal'| 'filler': 'three one'}],three one of the uk population comes from another eu member state and i consider that the failure to resolve the issue of clawback is a fundamental flaw in the final regulation as it will close off its benefits to a huge number of citizens from other member states who happen to be living in the uk and ireland and conversely the large numbers of expat uk
4374,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:56:53_9,[{'type': 'gpe'| 'filler': 'ireland'}| {'type': 'gpe'| 'filler': 'uk'}| {'type': 'org'| 'filler': 'council'}],can i also express my real disappointment at the decision in the council whereby the uk and ireland found themselves in a position where they did not feel they were able to opt into this regulation?
4375,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:56:53_15,[{'type': 'org'| 'filler': 'council'}| {'type': 'org'| 'filler': 'parliament'}| {'type': 'gpe'| 'filler': 'european union'}],practices vary widely across the european union in this area and we must consider whether the final article agreed between parliament and council will meet the needs of citizens and practitioners from all member states.
4376,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:56:53_2,[],i thank him for everything he has done in making sure that he has made his contribution and i wish him well for whatever he chooses to do after he leaves us.
4377,fine-tune/20120312-0900-PLENARY-13-en_20120312-20:56:53_11,[{'type': 'gpe'| 'filler': 'united kingdom'}| {'type': 'cardinal'| 'filler': 'fifteen'}],for instance more than fifteen of successions that have been carried out in the united kingdom had a cross border element.
