ID,duration,wav,semantics,transcript
45715,2.56,slurp_real/audio-1497871796-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'food_type'| 'filler': 'lasagna'}]},show me how to cook lasagna
45716,2.6236875,slurp_real/audio-1497871796.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'food_type'| 'filler': 'lasagna'}]},show me how to cook lasagna
45717,2.56,slurp_real/audio-1500387305-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'food_type'| 'filler': 'lasagna'}]},show me how to cook lasagna
45718,2.4316875,slurp_real/audio-1500387305.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'food_type'| 'filler': 'lasagna'}]},show me how to cook lasagna
45719,1.024,slurp_real/audio-1501754651-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},open the playlist
45720,1.023875,slurp_real/audio-1501754651.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},open the playlist
45721,2.304,slurp_real/audio-1489672227-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},open the playlist
45722,1.728,slurp_real/audio-1497868563-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},new music tracks
45723,1.79175,slurp_real/audio-1497868563.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},new music tracks
45724,2.624,slurp_real/audio-1501759071-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'appointments'}| {'type': 'event_name'| 'filler': 'meetings'}| {'type': 'date'| 'filler': 'this week'}]},what appointments or meetings do i have coming up for this week
45725,2.4316875,slurp_real/audio-1501759071.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'appointments'}| {'type': 'event_name'| 'filler': 'meetings'}| {'type': 'date'| 'filler': 'this week'}]},what appointments or meetings do i have coming up for this week
45726,2.752,slurp_real/audio-1501758076-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'thursday'}| {'type': 'event_name'| 'filler': 'call the bank'}]},next thursday i need to be reminded to call the bank
45727,2.3036875,slurp_real/audio-1501758076.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'thursday'}| {'type': 'event_name'| 'filler': 'call the bank'}]},next thursday i need to be reminded to call the bank
45728,1.856,slurp_real/audio-1494548112-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},do i have any plans for today
45729,1.85575,slurp_real/audio-1494548112.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},do i have any plans for today
45730,2.496,slurp_real/audio-1502198087-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'ingredient'| 'filler': 'water'}| {'type': 'cooking_type'| 'filler': 'boil'}]},how long does it take water to boil
45731,2.752,slurp_real/audio-1502217974-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'ingredient'| 'filler': 'water'}| {'type': 'cooking_type'| 'filler': 'boil'}]},how long does it take water to boil
45732,2.687625,slurp_real/audio-1502217974.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'ingredient'| 'filler': 'water'}| {'type': 'cooking_type'| 'filler': 'boil'}]},how long does it take water to boil
45733,3.904,slurp_real/audio-1492780907-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'ingredient'| 'filler': 'water'}| {'type': 'cooking_type'| 'filler': 'boil'}]},how long does it take water to boil
45734,3.9035,slurp_real/audio-1492780907.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'ingredient'| 'filler': 'water'}| {'type': 'cooking_type'| 'filler': 'boil'}]},how long does it take water to boil
45735,2.88,slurp_real/audio-1495733451-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'ingredient'| 'filler': 'water'}| {'type': 'cooking_type'| 'filler': 'boil'}]},how long does it take water to boil
45736,2.943625,slurp_real/audio-1495733451.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'ingredient'| 'filler': 'water'}| {'type': 'cooking_type'| 'filler': 'boil'}]},how long does it take water to boil
45737,2.816,slurp_real/audio-1497886819-headset.flac,"{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'person'| 'filler': ""emma's""}| {'type': 'event_name'| 'filler': 'birthday'}]}",remove emma's birthday from events
45738,2.815625,slurp_real/audio-1497886819.flac,"{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'person'| 'filler': ""emma's""}| {'type': 'event_name'| 'filler': 'birthday'}]}",remove emma's birthday from events
45739,3.008,slurp_real/audio-1434535311-headset.flac,"{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'person'| 'filler': ""emma's""}| {'type': 'event_name'| 'filler': 'birthday'}]}",remove emma's birthday from events
45740,3.071625,slurp_real/audio-1434535311.flac,"{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'person'| 'filler': ""emma's""}| {'type': 'event_name'| 'filler': 'birthday'}]}",remove emma's birthday from events
45741,2.816,slurp_real/audio-1492781337-headset.flac,"{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'person'| 'filler': ""emma's""}| {'type': 'event_name'| 'filler': 'birthday'}]}",remove emma's birthday from events
45742,2.815625,slurp_real/audio-1492781337.flac,"{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'person'| 'filler': ""emma's""}| {'type': 'event_name'| 'filler': 'birthday'}]}",remove emma's birthday from events
45743,2.624,slurp_real/audio-1495375912-headset.flac,"{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'person'| 'filler': ""emma's""}| {'type': 'event_name'| 'filler': 'birthday'}]}",remove emma's birthday from events
45744,2.687625,slurp_real/audio-1495375912.flac,"{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'person'| 'filler': ""emma's""}| {'type': 'event_name'| 'filler': 'birthday'}]}",remove emma's birthday from events
45745,2.624,slurp_real/audio-1498568359-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'sunblock'}| {'type': 'date'| 'filler': 'today'}]},should i wear sunblock today
45746,2.687625,slurp_real/audio-1498568359.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'sunblock'}| {'type': 'date'| 'filler': 'today'}]},should i wear sunblock today
45747,2.3676875,slurp_real/audio-1498575853.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'sunblock'}| {'type': 'date'| 'filler': 'today'}]},should i wear sunblock today
45748,2.688,slurp_real/audio-1499688925-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'sunblock'}| {'type': 'date'| 'filler': 'today'}]},should i wear sunblock today
45749,2.687625,slurp_real/audio-1499688925.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'sunblock'}| {'type': 'date'| 'filler': 'today'}]},should i wear sunblock today
45750,4.0314375,slurp_real/audio-1497449842.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},the song makes me remember certain memories
45751,4.096,slurp_real/audio-1497867796-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'amy'}]},olly has amy sent me any new emails
45752,4.1594375,slurp_real/audio-1497867796.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'amy'}]},olly has amy sent me any new emails
45753,1.344,slurp_real/audio-1490110254-headset.flac,{'scenario': 'recommendation'| 'action': 'locations'| 'entities': [{'type': 'business_type'| 'filler': 'mobile shop'}]},mobile shop
45754,4.16,slurp_real/audio-1497880299-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},can you tell me what solution can we do to solve the climate change
45755,4.2234375,slurp_real/audio-1497880299.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},can you tell me what solution can we do to solve the climate change
45756,5.12,slurp_real/audio-1502893697-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},can you tell me what solution can we do to solve the climate change
45757,4.607375,slurp_real/audio-1502893697.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},can you tell me what solution can we do to solve the climate change
45758,3.776,slurp_real/audio-1501768360-headset.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'banana'}]},tell me what the formal definition is of banana
45759,3.7115,slurp_real/audio-1501768360.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'banana'}]},tell me what the formal definition is of banana
45760,2.56,slurp_real/audio-1492783353-headset.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},that song is my favorite
45761,2.5596875,slurp_real/audio-1492783353.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},that song is my favorite
45762,3.008,slurp_real/audio-1490193955-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'time'| 'filler': 'five pm'}| {'type': 'date'| 'filler': 'sunday'}]},am i available at five pm on sunday
45763,3.071625,slurp_real/audio-1490193955.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'time'| 'filler': 'five pm'}| {'type': 'date'| 'filler': 'sunday'}]},am i available at five pm on sunday
45764,4.3514375,slurp_real/audio-1501752312.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'time'| 'filler': 'five pm'}| {'type': 'date'| 'filler': 'sunday'}]},am i available at five pm on sunday
45765,3.968,slurp_real/audio-1490018276-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'time'| 'filler': 'five pm'}| {'type': 'date'| 'filler': 'sunday'}]},am i available at five pm on sunday
45766,4.0314375,slurp_real/audio-1490018276.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'time'| 'filler': 'five pm'}| {'type': 'date'| 'filler': 'sunday'}]},am i available at five pm on sunday
45767,2.752,slurp_real/audio-1497886223-headset.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},which lists are present in the notes app
45768,2.815625,slurp_real/audio-1497886223.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},which lists are present in the notes app
45769,3.264,slurp_real/audio-1490199766-headset.flac,{'scenario': 'recommendation'| 'action': 'movies'| 'entities': [{'type': 'event_name'| 'filler': 'logan'}| {'type': 'place_name'| 'filler': 'nearby theatre'}]},what are the show times for logan at the nearby theatre
45770,3.2635625,slurp_real/audio-1490199766.flac,{'scenario': 'recommendation'| 'action': 'movies'| 'entities': [{'type': 'event_name'| 'filler': 'logan'}| {'type': 'place_name'| 'filler': 'nearby theatre'}]},what are the show times for logan at the nearby theatre
45771,4.352,slurp_real/audio-1501150604-headset.flac,{'scenario': 'recommendation'| 'action': 'movies'| 'entities': [{'type': 'event_name'| 'filler': 'logan'}| {'type': 'place_name'| 'filler': 'nearby theatre'}]},what are the show times for logan at the nearby theatre
45772,4.945875,slurp_real/audio-1501150604.flac,{'scenario': 'recommendation'| 'action': 'movies'| 'entities': [{'type': 'event_name'| 'filler': 'logan'}| {'type': 'place_name'| 'filler': 'nearby theatre'}]},what are the show times for logan at the nearby theatre
45773,1.92,slurp_real/audio-1501753586-headset.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': []},show me popular exchange rates
45774,1.79175,slurp_real/audio-1501753586.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': []},show me popular exchange rates
45775,4.8633125,slurp_real/audio-1500039122.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'radio_name'| 'filler': 'ninety nine point five'}]},i need ninety nine point five please
45776,3.392,slurp_real/audio-1502201361-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'radio_name'| 'filler': 'ninety nine point five'}]},i need ninety nine point five please
45777,3.1995625,slurp_real/audio-1498568755.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': [{'type': 'place_name'| 'filler': 'new york'}]},what are the events conducted in new york
45778,2.624,slurp_real/audio-1498569042-headset.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': [{'type': 'place_name'| 'filler': 'new york'}]},what are the events conducted in new york
45779,2.6236875,slurp_real/audio-1498569042.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': [{'type': 'place_name'| 'filler': 'new york'}]},what are the events conducted in new york
45780,5.632,slurp_real/audio-1497555050-headset.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': [{'type': 'place_name'| 'filler': 'new york'}]},what are the events conducted in new york
45781,3.328,slurp_real/audio-1501689031-headset.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': [{'type': 'place_name'| 'filler': 'new york'}]},what are the events conducted in new york
45782,1.536,slurp_real/audio-1497885857-headset.flac,{'scenario': 'iot'| 'action': 'wemo_on'| 'entities': []},start the oven
45783,1.6638125,slurp_real/audio-1497885857.flac,{'scenario': 'iot'| 'action': 'wemo_on'| 'entities': []},start the oven
45784,2.944,slurp_real/audio-1502302138-headset.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},what are my lists so far
45785,2.879625,slurp_real/audio-1502302138.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},what are my lists so far
45786,2.5596875,slurp_real/audio-1488986422.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},what are my lists so far
45787,2.944,slurp_real/audio-1502195623-headset.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},what are my lists so far
45788,2.5596875,slurp_real/audio-1502195623.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},what are my lists so far
45789,2.624,slurp_real/audio-1502199238-headset.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},what are my lists so far
45790,3.648,slurp_real/audio-1490203389-headset.flac,{'scenario': 'transport'| 'action': 'traffic'| 'entities': [{'type': 'time'| 'filler': 'thirty minutes'}]},what is my eta to the office if i leave in thirty minutes
45791,5.44,slurp_real/audio-1497865383-headset.flac,{'scenario': 'transport'| 'action': 'traffic'| 'entities': [{'type': 'time'| 'filler': 'thirty minutes'}]},what is my eta to the office if i leave in thirty minutes
45792,5.50325,slurp_real/audio-1497865383.flac,{'scenario': 'transport'| 'action': 'traffic'| 'entities': [{'type': 'time'| 'filler': 'thirty minutes'}]},what is my eta to the office if i leave in thirty minutes
45793,2.816,slurp_real/audio-1490355516-headset.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}| {'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'jodhpur'}]},show me today train time of kalka at jodhpur
45794,2.304,slurp_real/audio-1501697466-headset.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'player_setting'| 'filler': 'resume'}| {'type': 'media_type'| 'filler': 'audio'}]},resume audio
45795,2.5774375,slurp_real/audio-1501697466.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'player_setting'| 'filler': 'resume'}| {'type': 'media_type'| 'filler': 'audio'}]},resume audio
45796,4.735375,slurp_real/audio-1488975527.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'date'| 'filler': 'tomorrow'}]},delete all my events for tomorrow
45797,1.664,slurp_real/audio-1501689984-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': []},it would be tasty
45798,4.736,slurp_real/audio-1501757479-headset.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},tell what is the value of sin thirty
45799,4.671375,slurp_real/audio-1501757479.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},tell what is the value of sin thirty
45800,3.584,slurp_real/audio-1497024808-headset.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},tell what is the value of sin thirty
45801,3.7115,slurp_real/audio-1497024808.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},tell what is the value of sin thirty
